"","brand_tag"
"1234","힙합"
"1235","모노톤"
"1236","힙합"
"1237","유니크"
"1238","오버핏"
"1239","와이드핏"
"1240","워싱"
"1241","글로시"
"1242","유니크"
"1243","힙합"
"1244","그래픽"
"1245","리버서블"
"1246","힙합"
"1247","로고플레이"
"1248","레터링"
"1249","유니크"
"1250","힙합"
"1251","아가일"
"1252","로고플레이"
"1253","스티치"
"1254","플리스"
"1255","비비드"
"1256","유니크"
"1257","힙합"
"1258","모노톤"
"1259","컬러블록"
"1260","카고"
"1261","와이드핏"
"1262","리버서블"
"1263","유니크"
"1264","힙합"
"1265","컬러블록"
"1266","카고"
"1267","뉴트럴톤"
"1268","오버핏"
"1269","로고플레이"
"1270","힙합"
"1271","유니크"
"1272","그래픽"
"1273","모노톤"
"1274","로고플레이"
"1275","유니크"
"1276","힙합"
"1277","로고플레이"
"1278","타이다이"
"1279","워싱"
"1280","와이드핏"
"1281","글로시"
"1282","리버서블"
"1283","오버핏"
"1284","로고플레이"
"1285","유니크"
"1286","카고"
"1287","힙합"
"1288","파스텔"
"1289","화사한"
"1290","오버핏"
"1291","유니크"
"1292","힙합"
"1293","그래픽"
"1294","키높이"
"1295","로고플레이"
"1296","오버핏"
"1297","페인팅"
"1298","유니크"
"1299","힙합"
"1300","오버핏"
"1301","레터링"
"1302","컬러블록"
"1303","로고플레이"
"1304","유니크"
"1305","힙합"
"1306","그래픽"
"1307","비비드"
"1308","카고"
"1309","와이드핏"
"1310","유니크"
"1311","힙합"
"1312","페스티벌"
"1313","리버서블"
"1314","글로시"
"1315","컬러블록"
"1316","레터링"
"1317","유니크"
"1318","힙합"
"1319","비비드"
"1320","레터링"
"1321","로고플레이"
"1322","유니크"
"1323","힙합"
"1324","로고플레이"
"1325","오버핏"
"1326","컬러블록"
"1327","캐릭터"
"1328","레터링"
"1329","카고"
"1330","유니크"
"1331","모노톤"
"1332","힙합"
"1333","컬러블록"
"1334","그래픽"
"1335","오버핏"
"1336","와이드핏"
"1337","워싱"
"1338","로고플레이"
"1339","키높이"
"1340","유니크"
"1341","콜라보"
"1342","체크"
"1343","리버서블"
"1344","유니크"
"1345","플리스"
"1346","힙합"
"1347","오버핏"
"1348","유니크"
"1349","힙합"
"1350","로고플레이"
"1351","오버핏"
"1352","카무플라주"
"1353","스티치"
"1354","유니크"
"1355","힙합"
"1356","로고플레이"
"1357","타이다이"
"1358","스티치"
"1359","카고"
"1360","유니크"
"1361","힙합"
"1362","날염"
"1363","로고플레이"
"1364","모노톤"
"1365","힙합"
"1366","페스티벌"
"1367","유니크"
"1368","레터링"
"1369","유니크"
"1370","힙합"
"1371","글로시"
"1372","로고플레이"
"1373","그래픽"
"1374","모노톤"
"1375","유니크"
"1376","힙합"
"1377","그래픽"
"1378","플리스"
"1379","코듀로이"
"1380","컬러블록"
"1381","유니크"
"1382","힙합"
