"","brand_tag"
"698","로고플레이"
"699","오버핏"
"700","벌룬핏"
"701","꾸안꾸"
"702","와이드핏"
"703","핀턱"
"704","컬러포인트"
"705","캠퍼스"
"706","꾸안꾸"
"707","럭셔리"
"708","로고플레이"
"709","오버핏"
"710","캠퍼스"
"711","꾸안꾸"
"712","루즈핏"
"713","레터링"
"714","로고플레이"
"715","편안한"
"716","원마일웨어"
"717","와이드핏"
"718","스트링"
"719","체크"
"720","와이드핏"
"721","캠퍼스"
"722","원마일웨어"
"723","편안한"
"724","컬러포인트"
"725","레터링"
"726","와이드핏"
"727","캠퍼스"
"728","꾸안꾸"
"729","그래픽"
"730","로고플레이"
"731","오버핏"
"732","워싱"
"733","와이드핏"
"734","캠퍼스"
"735","셋업코디"
"736","캠퍼스"
"737","편안한"
"738","원마일웨어"
"739","오버핏"
"740","꾸안꾸"
"741","로고플레이"
"742","에코"
"743","컬러블록"
"744","루즈핏"
"745","캠퍼스"
"746","꾸안꾸"
"747","메쉬"
"748","체크"
"749","컬러포인트"
"750","오버핏"
"751","스티치"
"752","와이드핏"
"753","로고플레이"
"754","컬러포인트"
"755","파스텔"
"756","레터링"
"757","카고"
"758","와이드핏"
"759","핀턱"
"760","캠퍼스"
"761","신학기"
"762","그래픽"
"763","로고플레이"
"764","와이드핏"
"765","핀턱"
"766","편안한"
"767","원마일웨어"
"768","컬러포인트"
"769","오버핏"
"770","로고플레이"
"771","핀턱"
"772","와이드핏"
"773","캠퍼스"
"774","꾸안꾸"
"775","그래픽"
"776","오버핏"
"777","스트라이프"
"778","로고플레이"
"779","와펜"
"780","벌룬핏"
"781","캠퍼스"
"782","레이어드룩"
"783","리버서블"
"784","로고플레이"
"785","와이드핏"
"786","워싱"
"787","핀턱"
"788","캠퍼스"
"789","캠퍼스"
"790","그래픽"
"791","와이드핏"
"792","오버핏"
"793","화사한"
"794","셀럽템"
"795","로고플레이"
"796","스티치"
"797","모노톤"
"798","캠퍼스"
"799","루즈핏"
"800","로고플레이"
"801","오버핏"
"802","스트라이프"
"803","체크"
"804","믹스매치"
"805","그래픽"
"806","로고플레이"
"807","컬러포인트"
"808","캠퍼스"
"809","남친룩"
"810","꾸안꾸"
"811","콜라보"
"812","에코"
"813","화사한"
"814","편안한"
"815","원마일웨어"
"816","오버핏"
"817","스트링"
"818","와이드핏"
"819","파스텔"
"820","로고플레이"
"821","스트라이프"
"822","캠퍼스"
"823","꾸안꾸"
"824","와이드핏"
"825","신학기"
"826","플라워"
"827","워싱"
"828","캠퍼스"
"829","와이드핏"
"830","컬러블록"
"831","스트라이프"
"832","로고플레이"
"833","와이드핏"
"834","카고"
"835","컬러블록"
"836","캠퍼스"
"837","그래픽"
"838","스티치"
"839","로고플레이"
"840","언밸런스"
"841","캠퍼스"
"842","오버핏"
"843","그래픽"
"844","로고플레이"
"845","콜라보"
"846","워싱"
"847","편안한"
"848","원마일웨어"
"849","스트라이프"
"850","꾸안꾸"
"851","비비드"
"852","캠퍼스"
"853","레터링"
"854","컬러포인트"
"855","핀턱"
"856","와이드핏"
"857","로고플레이"
"858","키높이"
"859","에코"
"860","캠퍼스"
"861","로고플레이"
"862","오버핏"
"863","찢청"
"864","와이드핏"
"865","파스텔"
"866","화사한"
"867","편안한"
"868","원마일웨어"
"869","오버핏"
"870","체크"
"871","오버핏"
"872","레이어드룩"
"873","에코"
"874","캐릭터"
"875","로고플레이"
"876","레터링"
"877","와이드핏"
"878","캠퍼스"
"879","꾸안꾸"
"880","스트라이프"
"881","캠퍼스"
"882","꾸안꾸"
"883","와이드핏"
"884","신학기"
"885","로고플레이"
"886","오버핏"
"887","카고"
"888","캠퍼스"
"889","꾸안꾸"
"890","오버핏"
"891","그래픽"
"892","캠퍼스"
"893","편안한"
"894","로고플레이"
"895","비"
"896","오버핏"
"897","레터링"
"898","와이드핏"
"899","워싱"
